XNSE/SWELECTES_UADJ,Swelect Energy Systems Ltd (SWELECTES) Unadjusted Stock Prices
XNSE/W1GREENPLY_UADJ,Greenply Industries Ltd. (W1GREENPLY) Unadjusted Stock Prices
XNSE/MAJESCO_UADJ,Majesco Ltd (MAJESCO) Unadjusted Stock Prices
XNSE/VIPULLTD_UADJ,Vipul Ltd. (VIPULLTD) Unadjusted Stock Prices
XNSE/SONASTEER_UADJ,Sona Koyo Steering Systems Ltd. (SONASTEER) Unadjusted Stock Prices
XNSE/NOCIL_UADJ,NOCIL Ltd. (NOCIL) Unadjusted Stock Prices
XNSE/FDC_UADJ,FDC Ltd. (FDC) Unadjusted Stock Prices
XNSE/IIFLNIFTY_UADJ,India Infoline Asset Management Co. Ltd (IIFLNIFTY) Unadjusted Stock Prices
XNSE/KINETICMOT_UADJ,Kinetic Motor Co. Ltd. (KINETICMOT) Unadjusted Stock Prices
XNSE/SURYAROSNI_UADJ,Surya Roshni Ltd. (SURYAROSNI) Unadjusted Stock Prices
XNSE/AJMERA_UADJ,Ajmera Realty & Infra India Ltd (AJMERA) Unadjusted Stock Prices
XNSE/SUBEX_UADJ,Subex Ltd. (SUBEX) Unadjusted Stock Prices
XNSE/GULFOILLUB_UADJ,Gulf Oil Lubricants India Ltd (GULFOILLUB) Unadjusted Stock Prices
XNSE/CHOLAFIN_UADJ,Cholamandalam Investment and Finance Company Ltd. (CHOLAFIN) Unadjusted Stock Prices
XNSE/ELGIEQUIP_UADJ,Elgi Equipments Ltd. (ELGIEQUIP) Unadjusted Stock Prices
XNSE/GSKCONS_UADJ,GlaxoSmithkline Consumer Healthcare Ltd. (GSKCONS) Unadjusted Stock Prices
XNSE/KARMAENG_UADJ,Karma Energy Ltd. (KARMAENG) Unadjusted Stock Prices
XNSE/PITTILAM_UADJ,Pitti Laminations Ltd. (PITTILAM) Unadjusted Stock Prices
XNSE/NIPPOBATRY_UADJ,Indo-National Ltd (NIPPOBATRY) Unadjusted Stock Prices
XNSE/GPIL_UADJ,Godawari Power & Ispat Ltd. (GPIL) Unadjusted Stock Prices
XNSE/VIJAYABANK_UADJ,Vijaya Bank (VIJAYABANK) Unadjusted Stock Prices
XNSE/TDPOWERSYS_UADJ,TD Power Systems Ltd (TDPOWERSYS) Unadjusted Stock Prices
XNSE/RAMSARUP_UADJ,Ramsarup Industries Ltd. (RAMSARUP) Unadjusted Stock Prices
XNSE/NHPC_UADJ,NHPC Limited (NHPC) Unadjusted Stock Prices
XNSE/ANKURDRUGS_UADJ,Ankur Drugs & Pharma Ltd. (ANKURDRUGS) Unadjusted Stock Prices
XNSE/RSSOFTWARE_UADJ,R.S Software (India) Ltd. (RSSOFTWARE) Unadjusted Stock Prices
XNSE/RAYMOND_UADJ,Raymond Ltd. (RAYMOND) Unadjusted Stock Prices
XNSE/RAJVIR_UADJ,Rajvir Industries Ltd. (RAJVIR) Unadjusted Stock Prices
XNSE/RJL_UADJ,Renaissance Jewellery Ltd. (RJL) Unadjusted Stock Prices
XNSE/VAIBHAVGBL_UADJ,Vaibhav Global Ltd (VAIBHAVGBL) Unadjusted Stock Prices
XNSE/LCCINFOTEC_UADJ,LCC Infotech Ltd. (LCCINFOTEC) Unadjusted Stock Prices
XNSE/MYSOREBANK_UADJ,State Bank of Mysore (MYSOREBANK) Unadjusted Stock Prices
XNSE/E1TV_18_UADJ,Television Eighteen India Ltd. (E1TV.18) Unadjusted Stock Prices
XNSE/ITMRO_UADJ,M.R. Organisation Ltd (ITMRO) Unadjusted Stock Prices
XNSE/BOSCHLTD_UADJ,Bosch Ltd. (BOSCHLTD) Unadjusted Stock Prices
XNSE/BIRLAERIC_UADJ,Birla Cable Ltd (BIRLAERIC) Unadjusted Stock Prices
XNSE/BHARATRAS_UADJ,Bharat Rasayan Ltd. (BHARATRAS) Unadjusted Stock Prices
XNSE/ABCIL_UADJ,Aditya Birla Chemicals (India) Ltd (ABCIL) Unadjusted Stock Prices
XNSE/BSLNIFTY_UADJ,Birla Sun Life Asset Management Company Ltd (BSLNIFTY) Unadjusted Stock Prices
XNSE/MANGALAM_UADJ,Mangalam Drugs & Organics Ltd. (MANGALAM) Unadjusted Stock Prices
XNSE/ADORWELD_UADJ,Ador Welding Ltd. (ADORWELD) Unadjusted Stock Prices
XNSE/ITC_UADJ,ITC Ltd. (ITC) Unadjusted Stock Prices
XNSE/TRITURBINE_UADJ,Triveni Turbine Ltd. (TRITURBINE) Unadjusted Stock Prices
XNSE/CENTEXT_UADJ,Century Extrusions Ltd. (CENTEXT) Unadjusted Stock Prices
XNSE/PNCINFRA_UADJ,PNC Infratech Ltd. (PNCINFRA) Unadjusted Stock Prices
XNSE/SMZSCHEM_UADJ,SMZS Chemicals Ltd. (SMZSCHEM) Unadjusted Stock Prices
XNSE/SURANASOL_UADJ,Surana Solar Ltd. (SURANASOL) Unadjusted Stock Prices
XNSE/RKFORGE_UADJ,Ramkrishna Forgings Ltd. (RKFORGE) Unadjusted Stock Prices
XNSE/MATRIXLABS_UADJ,Matrix Laboratories Ltd. (MATRIXLABS) Unadjusted Stock Prices
XNSE/NRC_UADJ,NRC Ltd. (NRC) Unadjusted Stock Prices
XNSE/HDFCBANK_UADJ,HDFC Bank Ltd. (HDFCBANK) Unadjusted Stock Prices
XNSE/MAANALU_UADJ,Maan Aluminium Ltd (MAANALU) Unadjusted Stock Prices
XNSE/MFRFHFXXI18G_UADJ,Reliance Capital Asset Management Ltd (MFRFHFXXI18G) Unadjusted Stock Prices
XNSE/BELLCERATL_UADJ,Bell Ceramics Ltd. (BELLCERATL) Unadjusted Stock Prices
XNSE/RBN_UADJ,Reliance Broadcast Network Ltd (RBN) Unadjusted Stock Prices
XNSE/E2CUB_UADJ,City Union Bank Ltd. (E2CUB) Unadjusted Stock Prices
XNSE/WELINV_UADJ,Welspun Investments & Commercials Ltd (WELINV) Unadjusted Stock Prices
XNSE/SAGCEM_UADJ,Sagar Cements Ltd. (SAGCEM) Unadjusted Stock Prices
XNSE/IVP_UADJ,IVP Ltd. (IVP) Unadjusted Stock Prices
XNSE/IBREALEST_UADJ,Indiabulls Real Estate Ltd. (IBREALEST) Unadjusted Stock Prices
XNSE/BHARTISHIP_UADJ,Bharati Defence & Infrastructure Ltd (BHARTISHIP) Unadjusted Stock Prices
XNSE/SRIPIPES_UADJ,Srikalahasthi Pipes Ltd (SRIPIPES) Unadjusted Stock Prices
XNSE/ESTER_UADJ,Ester Industries Ltd. (ESTER) Unadjusted Stock Prices
XNSE/ZENTEC_UADJ,Zen Technologies Ltd. (ZENTEC) Unadjusted Stock Prices
XNSE/UNIVCABLES_UADJ,Universal Cables Ltd. (UNIVCABLES) Unadjusted Stock Prices
XNSE/SRHHYPOLTD_UADJ,Sree Rayalaseema Hi-Strength Hypo Ltd. (SRHHYPOLTD) Unadjusted Stock Prices
XNSE/REIAGROLTD_UADJ,REI Agro Ltd. (REIAGROLTD) Unadjusted Stock Prices
XNSE/COLORCHIPS_UADJ,Sphere Global Services Ltd (COLORCHIPS) Unadjusted Stock Prices
XNSE/RAJTV_UADJ,Raj Television Network Ltd. (RAJTV) Unadjusted Stock Prices
XNSE/W1JYOTISTRUC_UADJ,Jyoti Structures Ltd. (W1JYOTISTRUC) Unadjusted Stock Prices
XNSE/ORIENTABRA_UADJ,Orient Abrasives Ltd. (ORIENTABRA) Unadjusted Stock Prices
XNSE/MANALIPETC_UADJ,Manali Petrochemicals Ltd (MANALIPETC) Unadjusted Stock Prices
XNSE/VEDL_UADJ,Vedanta Ltd (VEDL) Unadjusted Stock Prices
XNSE/SAKHTISUG_UADJ,Sakthi Sugars Ltd. (SAKHTISUG) Unadjusted Stock Prices
XNSE/CAMLINFINE_UADJ,Camlin Fine Sciences Ltd (CAMLINFINE) Unadjusted Stock Prices
XNSE/RELIANCE_UADJ,Reliance Industries Ltd. (RELIANCE) Unadjusted Stock Prices
XNSE/HMT_UADJ,HMT Ltd. (HMT) Unadjusted Stock Prices
XNSE/CCL_UADJ,CCL Products (India) Ltd. (CCL) Unadjusted Stock Prices
XNSE/KSK_UADJ,KSK Energy Ventures Ltd (KSK) Unadjusted Stock Prices
XNSE/EXCEL_UADJ,Excel Realty N Infra Ltd (EXCEL) Unadjusted Stock Prices
XNSE/SHLAKSHMI_UADJ,Shri Lakshmi Cotsyn Ltd (SHLAKSHMI) Unadjusted Stock Prices
XNSE/GILLETTE_UADJ,Gillette India Ltd. (GILLETTE) Unadjusted Stock Prices
XNSE/WINDMACHIN_UADJ,Windsor Machines Ltd. (WINDMACHIN) Unadjusted Stock Prices
XNSE/SAPL_UADJ,South Asian Petrochem Ltd (SAPL) Unadjusted Stock Prices
XNSE/SUNDARMFIN_UADJ,Sundaram Finance Ltd. (SUNDARMFIN) Unadjusted Stock Prices
XNSE/DIVISLAB_UADJ,Divi`s Laboratories Ltd. (DIVISLAB) Unadjusted Stock Prices
XNSE/GSPL_UADJ,Gujarat State Petronet Ltd. (GSPL) Unadjusted Stock Prices
XNSE/BALAMINES_UADJ,Balaji Amines Ltd. (BALAMINES) Unadjusted Stock Prices
XNSE/N1SHRIRAMCIT_UADJ,Shriram City Union Finance Ltd. (N1SHRIRAMCIT) Unadjusted Stock Prices
XNSE/RMCL_UADJ,Radha Madhav Corporation Ltd. (RMCL) Unadjusted Stock Prices
XNSE/HELIOSMATH_UADJ,Helios & Matheson Information Technology Ltd. (HELIOSMATH) Unadjusted Stock Prices
XNSE/NAGREEKEXP_UADJ,Nagreeka Exports Ltd. (NAGREEKEXP) Unadjusted Stock Prices
XNSE/RAMASTEEL_UADJ,Rama Steel Tubes Ltd (RAMASTEEL) Unadjusted Stock Prices
XNSE/SABERORGAN_UADJ,Sabero Organics Gujarat Ltd. (SABERORGAN) Unadjusted Stock Prices
XNSE/POLARIS_UADJ,Polaris Consulting & Services Ltd (POLARIS) Unadjusted Stock Prices
XNSE/INDSWFTLTD_UADJ,Ind-Swift Ltd. (INDSWFTLTD) Unadjusted Stock Prices
XNSE/RAINCALCIN_UADJ,Rain Calcining Ltd. (RAINCALCIN) Unadjusted Stock Prices
XNSE/CADILAHC_UADJ,Cadila Healthcare Ltd. (CADILAHC) Unadjusted Stock Prices
XNSE/CENTURYTEX_UADJ,Century Textile & Industries Ltd. (CENTURYTEX) Unadjusted Stock Prices
XNSE/NWSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NWSRTRANSFIN) Unadjusted Stock Prices
XNSE/NILAINFRA_UADJ,Nila Infrastructures Ltd. (NILAINFRA) Unadjusted Stock Prices
XNSE/DRDATSONS_UADJ,Dr. Datsons Labs Ltd (DRDATSONS) Unadjusted Stock Prices
XNSE/PRAKASH_UADJ,Prakash Industries Ltd. (PRAKASH) Unadjusted Stock Prices
XNSE/JAYSREETEA_UADJ,Jay Shree Tea & Industries Ltd. (JAYSREETEA) Unadjusted Stock Prices
XNSE/KLRF_UADJ,KLRF Ltd (KLRF) Unadjusted Stock Prices
XNSE/TCPLTD_UADJ,TCP Ltd. (TCPLTD) Unadjusted Stock Prices
XNSE/CERA_UADJ,Cera Sanitaryware Ltd. (CERA) Unadjusted Stock Prices
XNSE/DBSTOCKBRO_UADJ,DB (International) Stock Brokers Ltd. (DBSTOCKBRO) Unadjusted Stock Prices
XNSE/N1RELIFIN_UADJ,Religare Finvest Limited (N1RELIFIN) Unadjusted Stock Prices
XNSE/SFCL_UADJ,Star Ferro & Cement Ltd. (SFCL) Unadjusted Stock Prices
XNSE/RELINFRA_UADJ,Reliance Infrastructure Ltd (RELINFRA) Unadjusted Stock Prices
XNSE/ARVIND_UADJ,Arvind Ltd. (ARVIND) Unadjusted Stock Prices
XNSE/SUDARSCHEM_UADJ,Sudarshan Chemical Industries Ltd. (SUDARSCHEM) Unadjusted Stock Prices
XNSE/VKSPL_UADJ,VKS Projects Ltd (VKSPL) Unadjusted Stock Prices
XNSE/VATSMUSC_UADJ,Lila World Wide Ltd (VATSMUSC) Unadjusted Stock Prices
XNSE/NESRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NESRTRANSFIN) Unadjusted Stock Prices
XNSE/BGRENERGY_UADJ,BGR Energy Systems Ltd (BGRENERGY) Unadjusted Stock Prices
XNSE/MICROTECH_UADJ,Micro Technologies (I) Ltd. (MICROTECH) Unadjusted Stock Prices
XNSE/ABHISHEK_UADJ,Abhishek Corporation Ltd (ABHISHEK) Unadjusted Stock Prices
XNSE/PIONEEREMB_UADJ,Pioneer Embroideries Ltd. (PIONEEREMB) Unadjusted Stock Prices
XNSE/CTE_UADJ,Cambridge Technology Enterprises Ltd. (CTE) Unadjusted Stock Prices
XNSE/EROSMEDIA_UADJ,Eros International Media Ltd (EROSMEDIA) Unadjusted Stock Prices
XNSE/ELAND_UADJ,E-Land Apparel Ltd. (ELAND) Unadjusted Stock Prices
XNSE/INFINITE_UADJ,Infinite Computer Solutions (India) Ltd (INFINITE) Unadjusted Stock Prices
XNSE/MICRO_UADJ,Micro Inks Ltd. (MICRO) Unadjusted Stock Prices
XNSE/TNPETRO_UADJ,Tamilnadu Petroproducts Ltd. (TNPETRO) Unadjusted Stock Prices
XNSE/DELTACORP_UADJ,Delta Corp Ltd (DELTACORP) Unadjusted Stock Prices
XNSE/ATUL_UADJ,Atul Ltd. (ATUL) Unadjusted Stock Prices
XNSE/RCOM_UADJ,Reliance Communications Ltd. (RCOM) Unadjusted Stock Prices
XNSE/MARUTI_UADJ,Maruti Suzuki India Ltd. (MARUTI) Unadjusted Stock Prices
XNSE/SUNILHITEC_UADJ,Sunil Hitech Engineers Ltd. (SUNILHITEC) Unadjusted Stock Prices
XNSE/SHREYANIND_UADJ,Shreyans Industries Ltd. (SHREYANIND) Unadjusted Stock Prices
XNSE/NAMUTHOOTFIN_UADJ,Muthoot Finance Ltd. (NAMUTHOOTFIN) Unadjusted Stock Prices
XNSE/Q1TRENT_UADJ,Trent Ltd. (Q1TRENT) Unadjusted Stock Prices
XNSE/SOTL_UADJ,Savita Oil Technologies Ltd (SOTL) Unadjusted Stock Prices
XNSE/NBCC_UADJ,NBCC (India) Ltd. (NBCC) Unadjusted Stock Prices
XNSE/PGEL_UADJ,PG Electroplast Ltd (PGEL) Unadjusted Stock Prices
XNSE/TFL_UADJ,Transwarranty Finance Ltd. (TFL) Unadjusted Stock Prices
XNSE/PIRGLASS_UADJ,Piramal Glass Ltd (PIRGLASS) Unadjusted Stock Prices
XNSE/SURYAPHARM_UADJ,Surya Pharmaceutical Ltd. (SURYAPHARM) Unadjusted Stock Prices
XNSE/IVRCLAH_UADJ,IVRCL Assets & Holdings Ltd (IVRCLAH) Unadjusted Stock Prices
XNSE/FCL_UADJ,Fineotex Chemical Ltd (FCL) Unadjusted Stock Prices
XNSE/GKB_UADJ,GKB Ophthalmics Ltd. (GKB) Unadjusted Stock Prices
XNSE/MFHRGESSRG1_UADJ,HDFC Asset Management Company Ltd. (MFHRGESSRG1) Unadjusted Stock Prices
XNSE/N1BRITANNIA_UADJ,Britannia Industries Ltd. (N1BRITANNIA) Unadjusted Stock Prices
XNSE/W1TATAINVEST_UADJ,Tata Investment Corporation Ltd. (W1TATAINVEST) Unadjusted Stock Prices
XNSE/CENTRALBK_UADJ,Central Bank of India (CENTRALBK) Unadjusted Stock Prices
XNSE/JAMNAAUTO_UADJ,Jamna Auto Industries Ltd. (JAMNAAUTO) Unadjusted Stock Prices
XNSE/RALLIS_UADJ,Rallis India Ltd. (RALLIS) Unadjusted Stock Prices
XNSE/LIBERTSHOE_UADJ,Liberty Shoes Ltd. (LIBERTSHOE) Unadjusted Stock Prices
XNSE/TITAN_UADJ,Titan Co. Ltd (TITAN) Unadjusted Stock Prices
XNSE/NCOPPER_UADJ,Nissan Copper Ltd. (NCOPPER) Unadjusted Stock Prices
XNSE/N5NHBTF2014_UADJ,National Housing Bank (N5NHBTF2014) Unadjusted Stock Prices
XNSE/W1SADBHAV_UADJ,Sadbhav Engineering Ltd. (W1SADBHAV) Unadjusted Stock Prices
XNSE/SHREECEM_UADJ,Shree Cement Ltd. (SHREECEM) Unadjusted Stock Prices
XNSE/GMBREW_UADJ,G.M. Breweries Ltd. (GMBREW) Unadjusted Stock Prices
XNSE/NOSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NOSRTRANSFIN) Unadjusted Stock Prices
XNSE/LOKESHMACH_UADJ,Lokesh Machines Ltd. (LOKESHMACH) Unadjusted Stock Prices
XNSE/JUBLFOOD_UADJ,Jubilant FoodWorks Limited (JUBLFOOD) Unadjusted Stock Prices
XNSE/MFIDFCD1238_UADJ,IDFC Asset Management Company Limited (MFIDFCD1238) Unadjusted Stock Prices
XNSE/UFLEX_UADJ,Uflex Ltd. (UFLEX) Unadjusted Stock Prices
XNSE/ICIL_UADJ,Indo Count Industries Ltd. (ICIL) Unadjusted Stock Prices
XNSE/DCBBANK_UADJ,DCB Bank Ltd. (DCBBANK) Unadjusted Stock Prices
XNSE/W1INDIABULLS_UADJ,Indiabulls Financial Services (W1INDIABULLS) Unadjusted Stock Prices
XNSE/PDPL_UADJ,Parenteral Drugs (India) Ltd. (PDPL) Unadjusted Stock Prices
XNSE/SHIVTEX_UADJ,Shiva Texyarn Ltd. (SHIVTEX) Unadjusted Stock Prices
XNSE/NDSHRIRAMCIT_UADJ,Shriram City Union Finance Ltd. (NDSHRIRAMCIT) Unadjusted Stock Prices
XNSE/VSTIND_UADJ,VST Industries Ltd. (VSTIND) Unadjusted Stock Prices
XNSE/EIMCOELECO_UADJ,Eimco Elecon (India) Ltd. (EIMCOELECO) Unadjusted Stock Prices
XNSE/Y6SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (Y6SRTRANSFIN) Unadjusted Stock Prices
XNSE/PIONDIST_UADJ,Pioneer Distilleries Ltd. (PIONDIST) Unadjusted Stock Prices
XNSE/GANGOTRI_UADJ,Gangotri Textiles Ltd. (GANGOTRI) Unadjusted Stock Prices
XNSE/N9IIFLFIN_UADJ,India Infoline Finance Ltd (N9IIFLFIN) Unadjusted Stock Prices
XNSE/ARROWGREEN_UADJ,Arrow Greentech Ltd. (ARROWGREEN) Unadjusted Stock Prices
XNSE/DWARKESH_UADJ,Dwarikesh Sugar Industries Ltd. (DWARKESH) Unadjusted Stock Prices
XNSE/N6RELIFIN_UADJ,Religare Finvest Limited (N6RELIFIN) Unadjusted Stock Prices
XNSE/KIRIINDUS_UADJ,Kiri Industries Ltd (KIRIINDUS) Unadjusted Stock Prices
XNSE/MCLEODRUSS_UADJ,McLeod Russel India Ltd (MCLEODRUSS) Unadjusted Stock Prices
XNSE/DHARSUGAR_UADJ,Dharani Sugars & Chemicals Ltd. (DHARSUGAR) Unadjusted Stock Prices
XNSE/PGHH_UADJ,Procter & Gamble Hygiene & Health Care Ltd. (PGHH) Unadjusted Stock Prices
XNSE/FSL_UADJ,Firstsource Solutions Ltd. (FSL) Unadjusted Stock Prices
XNSE/SQSBFSI_UADJ,SQS India BFSI Ltd (SQSBFSI) Unadjusted Stock Prices
XNSE/CRMFGETF_UADJ,Canara Robeco Asset Management Company Ltd (CRMFGETF) Unadjusted Stock Prices
XNSE/HINDUJAVEN_UADJ,Hinduja Ventures Ltd. (HINDUJAVEN) Unadjusted Stock Prices
XNSE/ORICONENT_UADJ,Oricon Enterprises Ltd. (ORICONENT) Unadjusted Stock Prices
XNSE/EUROMULTI_UADJ,Euro Multivision Ltd (EUROMULTI) Unadjusted Stock Prices
XNSE/SGL_UADJ,STL Global Limited (SGL) Unadjusted Stock Prices
XNSE/HFCL_UADJ,Himachal Futuristic Communications Ltd. (HFCL) Unadjusted Stock Prices
XNSE/THOMASCOOK_UADJ,Thomas Cook (India) Ltd. (THOMASCOOK) Unadjusted Stock Prices
XNSE/J_KBANK_UADJ,Jammu & Kashmir Bank Ltd. (J&KBANK) Unadjusted Stock Prices
XNSE/ETC_UADJ,ETC Network Ltd. (ETC) Unadjusted Stock Prices
XNSE/SANCO_UADJ,Sanco Industries Ltd (SANCO) Unadjusted Stock Prices
XNSE/CLNINDIA_UADJ,Clariant Chemicals (India) Ltd. (CLNINDIA) Unadjusted Stock Prices
XNSE/FEDDERLOYD_UADJ,Fedders Electric & Engineering Ltd (FEDDERLOYD) Unadjusted Stock Prices
XNSE/ACCELYA_UADJ,Accelya Kale Solutions Ltd (ACCELYA) Unadjusted Stock Prices
XNSE/PRITHVI_UADJ,Prithvi Information Solutions Ltd. (PRITHVI) Unadjusted Stock Prices
XNSE/SIMBHSUGAR_UADJ,Simbhaoli Sugars Ltd (SIMBHSUGAR) Unadjusted Stock Prices
XNSE/KIRLOSENG_UADJ,Kirloskar Oil Engines Ltd (KIRLOSENG) Unadjusted Stock Prices
XNSE/MMFL_UADJ,M M Forgings Ltd. (MMFL) Unadjusted Stock Prices
XNSE/RANEENGINE_UADJ,Rane Engine Valve Ltd (RANEENGINE) Unadjusted Stock Prices
XNSE/D1TINPLATE_UADJ,Tinplate Company of India Ltd. (D1TINPLATE) Unadjusted Stock Prices
XNSE/VALUEIND_UADJ,Value Industries Ltd (VALUEIND) Unadjusted Stock Prices
XNSE/PHOENIXLTD_UADJ,Phoenix Mills Ltd. (PHOENIXLTD) Unadjusted Stock Prices
XNSE/IL_FSENGG_UADJ,IL&FS Engineering and Construction Co Ltd (IL&FSENGG) Unadjusted Stock Prices
XNSE/NFSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NFSRTRANSFIN) Unadjusted Stock Prices
XNSE/PBAINFRA_UADJ,PBA Infrastructure Ltd. (PBAINFRA) Unadjusted Stock Prices
XNSE/ARCOTECH_UADJ,Arcotech Ltd. (ARCOTECH) Unadjusted Stock Prices
XNSE/AMTL_UADJ,Advance Metering Technology Ltd (AMTL) Unadjusted Stock Prices
XNSE/MANINFRA_UADJ,Man Infraconstruction Ltd. (MANINFRA) Unadjusted Stock Prices
XNSE/ADANIPORTS_UADJ,Adani Ports & Special Economic Zone Ltd (ADANIPORTS) Unadjusted Stock Prices
XNSE/NITCO_UADJ,Nitco Ltd (NITCO) Unadjusted Stock Prices
XNSE/NAHARINDUS_UADJ,Nahar Industrial Enterprises Ltd. (NAHARINDUS) Unadjusted Stock Prices
XNSE/LAXMIMACH_UADJ,Lakshmi Machine Works Ltd. (LAXMIMACH) Unadjusted Stock Prices
XNSE/BAJAJCORP_UADJ,Bajaj Corp Ltd (BAJAJCORP) Unadjusted Stock Prices
XNSE/IBVENTURES_UADJ,Indiabulls Ventures Ltd. (IBVENTURES) Unadjusted Stock Prices
XNSE/NASRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NASRTRANSFIN) Unadjusted Stock Prices
XNSE/Y4SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (Y4SRTRANSFIN) Unadjusted Stock Prices
XNSE/MOLDTKPAC_UADJ,Moldtek Packaging Ltd (MOLDTKPAC) Unadjusted Stock Prices
XNSE/AJANTPHARM_UADJ,Ajanta Pharma Ltd. (AJANTPHARM) Unadjusted Stock Prices
XNSE/ALCHEM_UADJ,Alchemist Ltd. (ALCHEM) Unadjusted Stock Prices
XNSE/VISHALEXPO_UADJ,Vishal Exports Overseas Ltd. (VISHALEXPO) Unadjusted Stock Prices
XNSE/N4NTPC_UADJ,NTPC Ltd. (N4NTPC) Unadjusted Stock Prices
XNSE/MAHABANK_UADJ,Bank of Maharashtra (MAHABANK) Unadjusted Stock Prices
XNSE/ITINFOBEANS_UADJ,InfoBeans Technologies Ltd (ITINFOBEANS) Unadjusted Stock Prices
XNSE/DBREALTY_UADJ,D B Realty Limited (DBREALTY) Unadjusted Stock Prices
XNSE/N5SHRIRAMCIT_UADJ,Shriram City Union Finance Ltd. (N5SHRIRAMCIT) Unadjusted Stock Prices
XNSE/ADSL_UADJ,Allied Digital Services Ltd. (ADSL) Unadjusted Stock Prices
XNSE/N2L_TFINANCE_UADJ,L&T Finance Limited. (N2L.TFINANCE) Unadjusted Stock Prices
XNSE/UJAAS_UADJ,Ujaas Energy Ltd (UJAAS) Unadjusted Stock Prices
XNSE/EDELWEISS_UADJ,Edelweiss Financial Services Ltd (EDELWEISS) Unadjusted Stock Prices
XNSE/MONTECARLO_UADJ,Monte Carlo Fashions Ltd. (MONTECARLO) Unadjusted Stock Prices
XNSE/BLBLIMITED_UADJ,BLB Ltd. (BLBLIMITED) Unadjusted Stock Prices
XNSE/NAGARFERT_UADJ,Nagarjuna Fertilizers & Chemicals Ltd. (NAGARFERT) Unadjusted Stock Prices
XNSE/SCI_UADJ,Shipping Corporation of India Ltd. (SCI) Unadjusted Stock Prices
XNSE/HCL_INSYS_UADJ,HCL Infosystems Ltd. (HCL-INSYS) Unadjusted Stock Prices
XNSE/HEG_UADJ,H.E.G. Ltd. (HEG) Unadjusted Stock Prices
XNSE/DATAMATICS_UADJ,Datamatics Global Services Ltd (DATAMATICS) Unadjusted Stock Prices
XNSE/N1L_TFINANCE_UADJ,L&T Finance Limited. (N1L.TFINANCE) Unadjusted Stock Prices
XNSE/RAJPALAYAM_UADJ,Rajapalayam Mills Ltd. (RAJPALAYAM) Unadjusted Stock Prices
XNSE/ELFORGE_UADJ,El Forge Ltd. (ELFORGE) Unadjusted Stock Prices
XNSE/MFIPRU2580_UADJ,ICICI Prudential Asset Management Company Ltd. (MFIPRU2580) Unadjusted Stock Prices
XNSE/REVL_UADJ,Rane Engine Valves Ltd. (REVL) Unadjusted Stock Prices
XNSE/INSECTICID_UADJ,Insecticides (India) Ltd. (INSECTICID) Unadjusted Stock Prices
XNSE/FOSECOIND_UADJ,Foseco India Ltd. (FOSECOIND) Unadjusted Stock Prices
XNSE/FINCABLES_UADJ,Finolex Cables Ltd. (FINCABLES) Unadjusted Stock Prices
XNSE/P2NETWORK18_UADJ,Network 18 Media & Investments Ltd. (P2NETWORK18) Unadjusted Stock Prices
XNSE/LOVABLE_UADJ,Lovable Lingerie Ltd (LOVABLE) Unadjusted Stock Prices
XNSE/SKIPPER_UADJ,Skipper Ltd (SKIPPER) Unadjusted Stock Prices
XNSE/BFINVEST_UADJ,BF Investment Ltd (BFINVEST) Unadjusted Stock Prices
XNSE/N3MUTHOOTFIN_UADJ,Muthoot Finance Ltd. (N3MUTHOOTFIN) Unadjusted Stock Prices
XNSE/EXCELCROP_UADJ,Excel Crop Care Ltd. (EXCELCROP) Unadjusted Stock Prices
XNSE/N2SHRIRAMCIT_UADJ,Shriram City Union Finance Ltd. (N2SHRIRAMCIT) Unadjusted Stock Prices
XNSE/LAKSHVILAS_UADJ,Lakshmi Vilas Bank Ltd. (LAKSHVILAS) Unadjusted Stock Prices
XNSE/ICNX100_UADJ,ICICI Prudential Asset Management Company Ltd. (ICNX100) Unadjusted Stock Prices
XNSE/POWERMECH_UADJ,Power Mech Projects Ltd. (POWERMECH) Unadjusted Stock Prices
XNSE/VASCONEQ_UADJ,Vascon Engineers Limited (VASCONEQ) Unadjusted Stock Prices
XNSE/BSELINFRA_UADJ,BSEL Infrastructure Realty Ltd. (BSELINFRA) Unadjusted Stock Prices
XNSE/HITECHGEAR_UADJ,The Hi-Tech Gears Ltd (HITECHGEAR) Unadjusted Stock Prices
XNSE/TECHNOELEC_UADJ,Techno Electric & Engineering Co. Ltd. (TECHNOELEC) Unadjusted Stock Prices
XNSE/N4ICIBK1107_UADJ,ICICI Bank Ltd. (N4ICIBK1107) Unadjusted Stock Prices
XNSE/CRISIL_UADJ,Crisil Ltd. (CRISIL) Unadjusted Stock Prices
XNSE/SHIV_VANI_UADJ,SVOGL Oil Gas & Energy Ltd. (SHIV-VANI) Unadjusted Stock Prices
XNSE/MANGTIMBER_UADJ,Mangalam Timber Products Ltd. (MANGTIMBER) Unadjusted Stock Prices
